date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-06-01,10,8,0.0,9.4,2,100,06:12 PM,03:40 AM,04:10 AM,07:15 PM,8,7,9,7,24,100,95,16.9,1024,10,9,45,16,"boston,ma"
2015-06-02,10,7,0.0,9.4,2,100,07:12 PM,04:23 AM,04:10 AM,07:15 PM,8,7,9,7,18,90,95,9.9,1022,10,7,31,12,"boston,ma"
2015-06-03,15,4,0.0,12.5,3,85,08:08 PM,05:12 AM,04:09 AM,07:16 PM,8,10,11,10,9,56,83,0.0,1024,15,7,159,6,"boston,ma"
2015-06-04,16,4,0.0,14.5,4,77,09:00 PM,06:07 AM,04:09 AM,07:17 PM,7,12,12,12,9,14,75,0.0,1026,16,8,136,6,"boston,ma"
2015-06-05,18,6,0.0,13.5,4,69,09:47 PM,07:08 AM,04:08 AM,07:18 PM,9,13,13,13,9,49,78,0.0,1019,18,9,137,6,"boston,ma"
2015-06-06,20,11,0.0,11.5,4,62,10:30 PM,08:13 AM,04:08 AM,07:18 PM,12,15,15,15,12,55,84,0.3,1014,20,7,159,8,"boston,ma"
2015-06-07,20,8,0.0,12.5,4,54,11:09 PM,09:21 AM,04:08 AM,07:19 PM,8,16,16,16,15,27,60,0.0,1021,20,10,193,10,"boston,ma"
2015-06-08,23,11,0.0,13.5,5,47,11:45 PM,10:30 AM,04:07 AM,07:19 PM,11,18,19,18,28,30,64,0.1,1014,23,10,199,20,"boston,ma"
2015-06-09,25,18,0.0,12.5,5,39,No moonrise,11:39 AM,04:07 AM,07:20 PM,17,22,22,21,25,46,79,0.1,1006,25,10,204,18,"boston,ma"
2015-06-10,27,15,0.0,14.5,6,32,12:19 AM,12:48 PM,04:07 AM,07:21 PM,15,21,21,21,17,12,69,0.0,1010,27,10,240,11,"boston,ma"
2015-06-11,31,18,0.0,14.5,7,24,12:54 AM,01:58 PM,04:07 AM,07:21 PM,15,25,25,24,23,19,60,0.0,1010,31,10,249,15,"boston,ma"
2015-06-12,28,16,0.0,14.5,7,17,01:30 AM,03:07 PM,04:07 AM,07:22 PM,16,25,25,24,12,11,63,0.1,1013,28,10,229,8,"boston,ma"
2015-06-13,27,18,0.0,14.5,6,9,02:08 AM,04:15 PM,04:07 AM,07:22 PM,17,23,23,23,14,16,72,0.1,1012,27,8,169,9,"boston,ma"
2015-06-14,23,16,0.0,14.5,6,2,02:49 AM,05:21 PM,04:07 AM,07:23 PM,11,20,20,20,15,16,60,0.0,1018,23,10,155,10,"boston,ma"
2015-06-15,15,13,0.0,9.5,3,0,03:36 AM,06:22 PM,04:07 AM,07:23 PM,12,14,14,14,14,83,84,0.0,1018,15,8,122,9,"boston,ma"
2015-06-16,26,13,0.0,9.5,5,0,04:26 AM,07:18 PM,04:07 AM,07:23 PM,17,20,20,20,10,77,87,0.0,1012,26,5,212,7,"boston,ma"
2015-06-17,18,14,0.0,13.5,4,0,05:20 AM,08:08 PM,04:07 AM,07:24 PM,10,17,17,17,21,28,66,0.0,1018,18,10,122,14,"boston,ma"
2015-06-18,24,11,0.0,14.5,6,6,06:17 AM,08:51 PM,04:07 AM,07:24 PM,12,19,19,19,15,18,65,0.0,1017,24,10,209,10,"boston,ma"
2015-06-19,26,15,0.0,13.5,5,13,07:16 AM,09:30 PM,04:07 AM,07:24 PM,16,21,21,20,13,34,77,0.4,1013,26,10,227,9,"boston,ma"
2015-06-20,22,12,0.0,12.5,4,21,08:14 AM,10:03 PM,04:07 AM,07:25 PM,12,18,19,18,14,49,69,0.0,1019,22,10,152,10,"boston,ma"
2015-06-21,24,17,0.0,10.5,5,28,09:12 AM,10:34 PM,04:07 AM,07:25 PM,19,20,21,20,13,80,95,12.6,1008,24,5,168,8,"boston,ma"
2015-06-22,28,15,0.0,14.5,5,36,10:10 AM,11:03 PM,04:08 AM,07:25 PM,17,23,23,22,7,47,76,0.5,1012,28,7,233,4,"boston,ma"
2015-06-23,29,16,0.0,14.5,6,44,11:07 AM,11:32 PM,04:08 AM,07:25 PM,19,25,25,24,24,23,78,4.4,1010,29,10,211,15,"boston,ma"
2015-06-24,28,17,0.0,14.5,6,51,12:04 PM,12:00 AM,04:08 AM,07:25 PM,16,24,24,23,15,6,65,0.0,1013,28,10,310,11,"boston,ma"
2015-06-25,27,15,0.0,14.5,5,59,01:01 PM,No moonset,04:08 AM,07:25 PM,15,22,22,21,11,28,69,0.4,1015,27,10,269,7,"boston,ma"
2015-06-26,22,10,0.0,13.5,4,66,01:59 PM,12:29 AM,04:09 AM,07:25 PM,12,18,18,18,13,33,70,0.0,1016,22,10,92,9,"boston,ma"
2015-06-27,23,9,0.0,12.5,4,74,02:58 PM,01:01 AM,04:09 AM,07:25 PM,12,17,18,17,10,47,74,0.9,1021,23,10,173,7,"boston,ma"
2015-06-28,16,11,0.0,9.5,3,81,03:58 PM,01:36 AM,04:10 AM,07:25 PM,13,13,14,13,30,95,95,15.3,1009,16,8,129,20,"boston,ma"
2015-06-29,22,9,0.0,11.5,4,89,04:58 PM,02:16 AM,04:10 AM,07:25 PM,14,16,17,16,10,72,84,0.2,1010,22,8,227,6,"boston,ma"
2015-06-30,27,13,0.0,14.5,6,96,05:56 PM,03:02 AM,04:10 AM,07:25 PM,17,22,22,21,10,20,77,0.0,1015,27,8,215,6,"boston,ma"
2015-07-01,27,16,0.0,12.5,5,100,06:51 PM,03:55 AM,04:11 AM,07:25 PM,18,21,21,21,20,37,86,3.6,1009,27,9,186,12,"boston,ma"
2015-07-02,27,16,0.0,14.5,6,100,07:42 PM,04:55 AM,04:11 AM,07:25 PM,15,22,22,22,13,12,67,0.0,1011,27,9,269,9,"boston,ma"
2015-07-03,27,14,0.0,14.5,6,85,08:28 PM,06:00 AM,04:12 AM,07:25 PM,14,23,23,23,11,4,61,0.0,1014,27,10,279,7,"boston,ma"
2015-07-04,23,14,0.0,14.5,4,78,09:09 PM,07:09 AM,04:13 AM,07:25 PM,14,19,19,19,8,38,79,0.0,1015,23,9,187,5,"boston,ma"
2015-07-05,29,14,0.0,14.5,7,71,09:47 PM,08:19 AM,04:13 AM,07:24 PM,15,23,23,23,13,12,68,0.0,1018,29,8,262,8,"boston,ma"
2015-07-06,29,16,0.0,14.5,7,63,10:23 PM,09:30 AM,04:14 AM,07:24 PM,17,25,25,24,10,16,68,0.0,1020,29,10,210,7,"boston,ma"
2015-07-07,28,17,0.0,14.5,6,56,10:58 PM,10:40 AM,04:14 AM,07:24 PM,20,25,25,24,18,31,80,0.9,1017,28,9,183,12,"boston,ma"
2015-07-08,29,19,0.0,14.5,6,49,11:33 PM,11:50 AM,04:15 AM,07:23 PM,20,27,27,25,17,30,76,1.7,1013,29,9,242,11,"boston,ma"
2015-07-09,24,17,0.0,13.5,5,42,No moonrise,12:58 PM,04:16 AM,07:23 PM,15,20,21,20,11,42,74,0.0,1015,24,10,86,8,"boston,ma"
2015-07-10,28,17,0.0,13.5,5,34,12:09 AM,02:05 PM,04:16 AM,07:22 PM,17,21,21,21,9,55,79,2.7,1012,28,7,260,6,"boston,ma"
2015-07-11,31,16,0.0,14.5,7,27,12:49 AM,03:11 PM,04:17 AM,07:22 PM,15,24,24,24,12,13,59,0.0,1016,31,10,195,7,"boston,ma"
2015-07-12,32,18,0.0,14.5,7,20,01:32 AM,04:12 PM,04:18 AM,07:21 PM,18,27,27,26,12,9,63,0.0,1015,32,10,251,8,"boston,ma"
2015-07-13,26,18,0.0,14.5,6,13,02:19 AM,05:10 PM,04:19 AM,07:21 PM,19,25,25,23,10,11,77,0.3,1013,26,9,117,7,"boston,ma"
2015-07-14,27,17,0.0,12.5,5,5,03:11 AM,06:01 PM,04:20 AM,07:20 PM,19,23,23,22,15,58,85,2.1,1007,27,7,160,10,"boston,ma"
2015-07-15,27,17,0.0,10.4,5,0,04:06 AM,06:47 PM,04:20 AM,07:20 PM,20,24,24,22,8,72,91,5.5,1005,27,5,187,5,"boston,ma"
2015-07-16,22,14,0.0,14.5,5,0,05:04 AM,07:28 PM,04:21 AM,07:19 PM,11,19,19,19,15,8,64,0.0,1016,22,10,74,11,"boston,ma"
2015-07-17,26,12,0.0,14.5,6,2,06:03 AM,08:03 PM,04:22 AM,07:18 PM,15,22,22,22,11,17,67,0.0,1019,26,10,237,7,"boston,ma"
2015-07-18,25,18,0.0,9.3,5,9,07:01 AM,08:35 PM,04:23 AM,07:18 PM,18,23,23,22,19,79,78,1.2,1014,25,10,204,12,"boston,ma"
2015-07-19,32,20,0.0,13.5,6,16,07:59 AM,09:06 PM,04:24 AM,07:17 PM,21,28,28,26,14,42,77,0.0,1009,32,7,221,9,"boston,ma"
2015-07-20,33,22,0.0,14.5,6,24,08:56 AM,09:34 PM,04:25 AM,07:16 PM,20,30,30,28,12,23,65,0.2,1004,33,8,257,8,"boston,ma"
2015-07-21,31,19,0.0,14.5,7,31,09:53 AM,10:02 PM,04:26 AM,07:15 PM,17,27,27,25,11,24,63,0.0,1003,31,10,255,7,"boston,ma"
2015-07-22,27,17,0.0,14.5,6,38,10:49 AM,10:30 PM,04:26 AM,07:14 PM,15,24,24,23,12,13,64,0.1,1005,27,10,310,9,"boston,ma"
2015-07-23,27,16,0.0,14.5,6,45,11:47 AM,11:01 PM,04:27 AM,07:13 PM,15,22,22,21,11,26,69,0.4,1011,27,10,282,7,"boston,ma"
2015-07-24,26,15,0.0,14.5,5,53,12:44 PM,11:34 PM,04:28 AM,07:13 PM,15,21,21,21,11,26,74,2.2,1013,26,10,305,7,"boston,ma"
2015-07-25,22,15,0.0,11.4,4,60,01:43 PM,No moonset,04:29 AM,07:12 PM,15,18,18,18,12,54,87,0.0,1016,22,6,137,8,"boston,ma"
2015-07-26,25,14,0.0,13.5,5,67,02:42 PM,12:11 AM,04:30 AM,07:11 PM,19,21,21,21,14,53,89,6.0,1016,25,6,181,9,"boston,ma"
2015-07-27,27,18,0.0,13.4,5,74,03:41 PM,12:53 AM,04:31 AM,07:10 PM,21,25,25,23,12,41,89,5.4,1016,27,7,211,8,"boston,ma"
2015-07-28,30,19,0.0,14.5,7,82,04:37 PM,01:42 AM,04:32 AM,07:09 PM,21,27,27,25,10,33,79,0.0,1015,30,7,192,6,"boston,ma"
2015-07-29,33,19,0.0,14.5,7,89,05:31 PM,02:38 AM,04:33 AM,07:07 PM,19,29,29,28,10,10,63,0.0,1013,33,9,244,6,"boston,ma"
2015-07-30,31,21,0.0,14.5,6,96,06:19 PM,03:41 AM,04:34 AM,07:06 PM,21,29,29,27,20,17,72,3.9,1010,31,9,225,13,"boston,ma"
2015-07-31,31,17,0.0,14.5,7,100,07:04 PM,04:49 AM,04:35 AM,07:05 PM,16,26,26,25,16,6,62,0.0,1008,31,9,261,11,"boston,ma"
2015-08-01,30,18,0.0,14.5,7,89,07:45 PM,06:00 AM,04:36 AM,07:04 PM,15,25,25,25,17,18,57,0.0,1008,30,10,250,11,"boston,ma"
2015-08-02,29,16,0.0,14.5,7,82,08:22 PM,07:13 AM,04:37 AM,07:03 PM,14,25,25,24,15,5,57,0.0,1011,29,10,244,10,"boston,ma"
2015-08-03,32,18,0.0,14.5,7,75,08:59 PM,08:26 AM,04:38 AM,07:02 PM,17,26,26,25,20,12,65,0.1,1010,32,10,200,14,"boston,ma"
2015-08-04,29,19,0.0,14.5,6,67,09:35 PM,09:38 AM,04:39 AM,07:01 PM,19,25,25,24,13,21,75,0.8,1010,29,9,217,9,"boston,ma"
2015-08-05,28,17,0.0,14.2,7,60,10:11 PM,10:49 AM,04:40 AM,06:59 PM,14,24,24,23,15,18,60,0.0,1011,28,10,270,10,"boston,ma"
2015-08-06,27,15,0.0,14.2,6,53,10:50 PM,11:58 AM,04:41 AM,06:58 PM,13,21,21,21,12,20,64,0.0,1012,27,10,282,8,"boston,ma"
2015-08-07,25,15,0.0,14.1,6,46,11:33 PM,01:04 PM,04:43 AM,06:57 PM,14,20,20,20,11,20,70,0.0,1014,25,10,137,8,"boston,ma"
2015-08-08,25,15,0.0,14.1,6,38,No moonrise,02:06 PM,04:44 AM,06:55 PM,15,22,22,21,11,9,73,0.0,1015,25,10,179,8,"boston,ma"
2015-08-09,22,13,0.0,12.2,4,31,12:18 AM,03:04 PM,04:45 AM,06:54 PM,15,18,19,18,14,29,82,0.0,1016,22,7,58,10,"boston,ma"
2015-08-10,27,14,0.0,13.4,5,24,01:08 AM,03:57 PM,04:46 AM,06:53 PM,16,22,22,21,15,27,73,0.2,1017,27,8,223,10,"boston,ma"
2015-08-11,21,17,0.0,8.8,5,16,02:01 AM,04:44 PM,04:47 AM,06:51 PM,19,20,20,20,21,81,96,12.4,1011,21,5,169,12,"boston,ma"
2015-08-12,29,18,0.0,14.0,5,9,02:57 AM,05:26 PM,04:48 AM,06:50 PM,19,24,24,23,12,36,80,0.9,1008,29,7,272,7,"boston,ma"
2015-08-13,28,16,0.0,14.0,6,2,03:54 AM,06:03 PM,04:49 AM,06:48 PM,16,23,23,22,9,19,72,0.0,1015,28,8,257,6,"boston,ma"
2015-08-14,29,15,0.0,14.0,7,0,04:52 AM,06:37 PM,04:50 AM,06:47 PM,16,25,25,24,12,6,62,0.0,1020,29,10,232,8,"boston,ma"
2015-08-15,32,18,0.0,14.0,6,0,05:50 AM,07:08 PM,04:51 AM,06:46 PM,18,26,26,25,9,27,69,0.2,1018,32,10,229,5,"boston,ma"
2015-08-16,32,18,0.0,13.9,7,5,06:47 AM,07:37 PM,04:52 AM,06:44 PM,20,28,28,26,8,18,73,0.0,1018,32,8,253,5,"boston,ma"
2015-08-17,33,19,0.0,13.9,7,12,07:44 AM,08:05 PM,04:53 AM,06:43 PM,20,29,29,27,10,13,66,0.0,1017,33,9,234,6,"boston,ma"
2015-08-18,32,20,0.0,13.9,7,20,08:41 AM,08:33 PM,04:54 AM,06:41 PM,20,29,29,27,12,19,68,0.1,1016,32,10,204,8,"boston,ma"
2015-08-19,31,20,0.0,13.9,7,27,09:38 AM,09:02 PM,04:55 AM,06:40 PM,20,28,28,26,13,23,76,0.0,1018,31,9,200,9,"boston,ma"
2015-08-20,28,19,0.0,13.8,7,34,10:34 AM,09:34 PM,04:56 AM,06:38 PM,20,25,25,24,14,39,81,0.0,1019,28,7,145,11,"boston,ma"
2015-08-21,27,20,0.0,13.3,5,42,11:32 AM,10:08 PM,04:57 AM,06:36 PM,22,26,26,23,10,53,92,10.1,1017,27,5,181,6,"boston,ma"
2015-08-22,24,18,0.0,11.0,5,49,12:29 PM,10:47 PM,04:59 AM,06:35 PM,19,22,22,22,12,68,88,0.0,1018,24,5,108,8,"boston,ma"
2015-08-23,21,19,0.0,8.3,5,56,01:27 PM,11:32 PM,05:00 AM,06:33 PM,20,20,21,20,11,98,96,2.4,1016,21,2,61,8,"boston,ma"
2015-08-24,26,19,0.0,10.8,5,63,02:22 PM,No moonset,05:01 AM,06:32 PM,20,23,23,22,9,82,90,0.9,1012,26,5,176,6,"boston,ma"
2015-08-25,28,19,0.0,13.3,6,71,03:17 PM,12:23 AM,05:02 AM,06:30 PM,20,25,25,24,12,54,84,1.9,1012,28,7,171,7,"boston,ma"
2015-08-26,30,19,0.0,13.3,7,78,04:07 PM,01:22 AM,05:03 AM,06:28 PM,19,25,25,24,11,42,75,0.1,1012,30,8,252,7,"boston,ma"
2015-08-27,27,16,0.0,13.2,6,85,04:53 PM,02:26 AM,05:04 AM,06:27 PM,14,22,22,22,14,23,63,0.1,1015,27,10,289,9,"boston,ma"
2015-08-28,26,15,0.0,13.2,6,92,05:37 PM,03:36 AM,05:05 AM,06:25 PM,16,22,22,22,9,11,72,0.0,1020,26,10,230,6,"boston,ma"
2015-08-29,27,15,0.0,13.2,6,100,06:16 PM,04:48 AM,05:06 AM,06:23 PM,14,23,23,23,12,10,63,0.0,1020,27,10,257,8,"boston,ma"
2015-08-30,30,17,0.0,13.2,7,100,06:54 PM,06:03 AM,05:07 AM,06:22 PM,17,25,25,24,11,27,68,0.1,1017,30,10,248,7,"boston,ma"
2015-08-31,32,19,0.0,13.1,7,89,07:32 PM,07:18 AM,05:08 AM,06:20 PM,17,27,27,26,16,29,64,0.1,1014,32,8,259,12,"boston,ma"
2015-09-01,25,18,0.0,12.0,5,74,08:09 PM,08:31 AM,05:09 AM,06:18 PM,16,23,23,21,15,56,72,1.8,1017,25,9,208,10,"boston,ma"
2015-09-02,32,17,0.0,13.1,7,66,08:49 PM,09:44 AM,05:10 AM,06:17 PM,19,28,28,26,11,13,70,0.0,1014,32,9,234,8,"boston,ma"
2015-09-03,30,18,0.0,13.0,7,59,09:31 PM,10:53 AM,05:11 AM,06:15 PM,20,27,27,25,9,13,75,0.4,1011,30,8,166,6,"boston,ma"
2015-09-04,25,17,0.0,12.0,5,51,10:16 PM,11:58 AM,05:12 AM,06:13 PM,17,23,23,23,17,54,74,0.9,1015,25,9,149,10,"boston,ma"
2015-09-05,25,18,0.0,9.4,5,44,11:05 PM,12:59 PM,05:14 AM,06:12 PM,17,23,23,22,21,65,76,0.2,1015,25,10,181,14,"boston,ma"
2015-09-06,29,19,0.0,13.0,5,36,11:58 PM,01:54 PM,05:15 AM,06:10 PM,16,25,25,24,19,26,63,0.0,1019,29,10,194,13,"boston,ma"
2015-09-07,24,17,0.0,12.9,6,29,No moonrise,02:42 PM,05:16 AM,06:08 PM,17,22,24,22,17,0,73,0.0,1017,24,10,225,12,"boston,ma"
2015-09-08,35,21,0.0,12.9,7,21,12:52 AM,03:26 PM,05:17 AM,06:07 PM,20,30,30,27,11,14,65,0.0,1014,35,10,211,7,"boston,ma"
2015-09-09,33,22,0.0,12.9,7,14,01:49 AM,04:04 PM,05:18 AM,06:05 PM,20,29,29,27,20,6,70,0.0,1012,33,10,214,14,"boston,ma"
2015-09-10,23,18,0.0,9.3,5,6,02:46 AM,04:39 PM,05:19 AM,06:03 PM,19,21,22,21,17,87,90,0.8,1011,23,7,100,12,"boston,ma"
2015-09-11,23,15,0.0,10.6,4,0,03:44 AM,05:10 PM,05:20 AM,06:01 PM,16,18,19,18,18,73,87,8.0,1007,23,7,99,12,"boston,ma"
2015-09-12,24,13,0.0,12.8,5,0,04:41 AM,05:40 PM,05:21 AM,06:00 PM,16,19,20,19,9,53,84,0.2,1010,24,7,170,6,"boston,ma"
2015-09-13,21,16,0.0,6.2,4,0,05:38 AM,06:08 PM,05:22 AM,05:58 PM,17,18,18,18,11,96,93,4.9,1007,21,7,100,8,"boston,ma"
2015-09-14,22,12,0.0,10.2,4,1,06:34 AM,06:36 PM,05:23 AM,05:56 PM,12,17,18,17,23,29,74,0.1,1012,22,10,267,16,"boston,ma"
2015-09-15,27,15,0.0,11.6,6,9,07:31 AM,07:05 PM,05:24 AM,05:55 PM,14,23,23,22,15,1,62,0.0,1022,27,10,278,10,"boston,ma"
2015-09-16,21,13,0.0,10.2,4,16,08:27 AM,07:36 PM,05:25 AM,05:53 PM,13,19,19,19,15,33,71,0.1,1021,21,10,254,10,"boston,ma"
2015-09-17,21,12,0.0,10.2,4,24,09:24 AM,08:09 PM,05:26 AM,05:51 PM,12,17,18,17,14,45,74,0.3,1021,21,10,188,9,"boston,ma"
2015-09-18,21,13,0.0,8.9,4,32,10:21 AM,08:45 PM,05:27 AM,05:49 PM,14,18,18,18,18,56,78,1.3,1019,21,9,191,12,"boston,ma"
2015-09-19,19,13,0.0,8.9,4,39,11:18 AM,09:27 PM,05:28 AM,05:48 PM,12,16,17,16,16,57,77,1.7,1020,19,9,153,11,"boston,ma"
2015-09-20,23,14,0.0,11.6,4,47,12:13 PM,10:14 PM,05:29 AM,05:46 PM,11,18,19,18,17,25,64,0.1,1019,23,9,194,12,"boston,ma"
2015-09-21,19,12,0.0,11.6,4,54,01:06 PM,11:08 PM,05:31 AM,05:44 PM,7,15,15,15,18,43,58,0.0,1023,19,10,32,13,"boston,ma"
2015-09-22,20,12,0.0,10.2,4,62,01:56 PM,No moonset,05:32 AM,05:42 PM,11,16,16,16,14,53,72,0.0,1026,20,10,42,9,"boston,ma"
2015-09-23,22,10,0.0,11.6,5,69,02:43 PM,12:07 AM,05:33 AM,05:40 PM,12,18,18,18,9,2,73,0.0,1024,22,8,198,6,"boston,ma"
2015-09-24,23,10,0.0,11.6,5,77,03:27 PM,01:13 AM,05:34 AM,05:39 PM,13,18,19,18,13,2,74,0.0,1026,23,10,129,9,"boston,ma"
2015-09-25,19,10,0.0,11.6,5,84,04:07 PM,02:22 AM,05:35 AM,05:37 PM,10,15,15,15,12,16,71,0.0,1029,19,10,101,8,"boston,ma"
2015-09-26,17,6,0.0,11.6,4,92,04:46 PM,03:35 AM,05:36 AM,05:35 PM,8,14,14,14,13,1,71,0.0,1032,17,10,46,10,"boston,ma"
2015-09-27,20,5,0.0,11.6,5,99,05:24 PM,04:50 AM,05:37 AM,05:33 PM,11,16,17,16,10,2,75,0.0,1030,20,9,235,7,"boston,ma"
2015-09-28,26,9,0.0,11.6,6,100,06:02 PM,06:05 AM,05:38 AM,05:32 PM,15,19,19,19,12,54,82,0.0,1024,26,6,217,7,"boston,ma"
2015-09-29,27,17,0.0,11.6,5,85,06:41 PM,07:20 AM,05:39 AM,05:30 PM,19,23,23,22,16,67,86,0.6,1018,27,7,188,11,"boston,ma"
2015-09-30,23,14,0.0,5.9,4,78,07:24 PM,08:33 AM,05:40 AM,05:28 PM,18,19,20,19,28,87,92,21.4,1010,23,8,193,16,"boston,ma"
2015-10-01,15,11,0.0,5.9,3,75,08:09 PM,09:43 AM,05:41 AM,05:26 PM,9,12,13,12,28,86,74,1.3,1020,15,9,70,19,"boston,ma"
2015-10-02,11,10,0.0,5.9,3,68,08:59 PM,10:48 AM,05:42 AM,05:25 PM,7,8,11,8,31,85,79,3.5,1025,11,9,29,20,"boston,ma"
2015-10-03,12,9,0.0,5.9,3,61,09:52 PM,11:47 AM,05:43 AM,05:23 PM,7,8,10,8,33,100,81,1.2,1029,12,8,40,21,"boston,ma"
2015-10-04,13,10,0.0,7.3,3,53,10:46 PM,12:39 PM,05:45 AM,05:21 PM,6,9,11,9,26,84,70,0.1,1028,13,10,48,18,"boston,ma"
2015-10-05,15,10,0.0,7.3,3,46,11:43 PM,01:25 PM,05:46 AM,05:19 PM,9,11,12,11,15,63,83,0.5,1022,15,8,50,11,"boston,ma"
2015-10-06,20,8,0.0,11.6,4,39,No moonrise,02:05 PM,05:47 AM,05:18 PM,10,14,15,14,7,17,78,0.0,1015,20,8,265,5,"boston,ma"
2015-10-07,21,8,0.0,11.6,5,31,12:40 AM,02:40 PM,05:48 AM,05:16 PM,10,15,16,15,12,16,72,0.0,1014,21,10,295,7,"boston,ma"
2015-10-08,18,10,0.0,11.6,4,24,01:38 AM,03:13 PM,05:49 AM,05:14 PM,9,14,14,14,11,6,72,0.0,1019,18,10,152,7,"boston,ma"
2015-10-09,20,11,0.0,7.3,4,17,02:35 AM,03:43 PM,05:50 AM,05:13 PM,14,16,16,16,25,75,84,1.7,1012,20,9,210,16,"boston,ma"
2015-10-10,15,8,0.0,11.6,4,10,03:32 AM,04:11 PM,05:51 AM,05:11 PM,5,11,12,11,16,3,62,0.0,1017,15,10,259,11,"boston,ma"
2015-10-11,20,8,0.0,11.6,5,2,04:28 AM,04:39 PM,05:52 AM,05:09 PM,7,12,13,12,21,18,67,0.0,1013,20,10,223,13,"boston,ma"
2015-10-12,24,10,0.0,11.6,5,0,05:25 AM,05:08 PM,05:53 AM,05:08 PM,11,17,18,17,13,3,71,0.0,1009,24,10,206,9,"boston,ma"
2015-10-13,21,11,0.0,8.7,4,0,06:21 AM,05:38 PM,05:55 AM,05:06 PM,15,17,17,17,14,64,91,0.3,1002,21,6,171,8,"boston,ma"
2015-10-14,20,11,0.0,11.5,5,5,07:19 AM,06:10 PM,05:56 AM,05:04 PM,10,15,15,15,18,16,74,0.0,1005,20,8,261,12,"boston,ma"
2015-10-15,16,7,0.0,11.5,4,12,08:16 AM,06:46 PM,05:57 AM,05:03 PM,6,13,13,13,12,1,62,0.0,1013,16,10,264,8,"boston,ma"
2015-10-16,16,8,0.0,10.1,3,19,09:13 AM,07:26 PM,05:58 AM,05:01 PM,6,11,12,11,19,35,69,0.7,1013,16,10,259,12,"boston,ma"
2015-10-17,12,4,0.0,11.4,2,27,10:08 AM,08:10 PM,05:59 AM,05:00 PM,1,6,8,6,18,33,62,0.0,1016,12,10,291,12,"boston,ma"
2015-10-18,7,0,0.0,10.6,2,34,11:01 AM,09:01 PM,06:00 AM,04:58 PM,-6,1,4,1,17,14,49,0.0,1023,7,10,322,12,"boston,ma"
2015-10-19,8,-2,0.0,8.7,2,41,11:51 AM,09:57 PM,06:01 AM,04:56 PM,-7,2,4,2,16,12,47,0.0,1027,8,10,264,11,"boston,ma"
2015-10-20,17,7,0.0,8.7,3,48,12:38 PM,10:58 PM,06:03 AM,04:55 PM,5,11,12,11,21,48,64,0.1,1020,17,10,236,13,"boston,ma"
2015-10-21,14,10,0.0,7.1,3,56,01:21 PM,No moonset,06:04 AM,04:53 PM,11,13,13,13,11,77,86,0.3,1025,14,7,157,7,"boston,ma"
2015-10-22,22,10,0.0,8.7,4,63,02:01 PM,12:03 AM,06:05 AM,04:52 PM,11,16,16,16,20,66,74,0.0,1020,22,6,209,13,"boston,ma"
2015-10-23,8,7,0.0,8.7,3,70,02:39 PM,01:12 AM,06:06 AM,04:50 PM,3,6,9,6,24,19,65,0.0,1020,8,10,287,16,"boston,ma"
2015-10-24,13,8,0.0,7.1,3,77,03:16 PM,02:23 AM,06:07 AM,04:49 PM,6,9,11,9,22,61,73,1.5,1016,13,10,225,14,"boston,ma"
2015-10-25,15,9,0.0,5.5,3,85,03:53 PM,03:37 AM,06:09 AM,04:47 PM,9,11,12,11,21,64,83,0.0,1019,15,10,238,13,"boston,ma"
2015-10-26,12,4,0.0,8.7,3,92,04:31 PM,04:51 AM,06:10 AM,04:46 PM,3,9,10,9,10,3,63,0.0,1029,12,10,263,7,"boston,ma"
2015-10-27,13,1,0.0,8.7,3,99,05:13 PM,06:06 AM,06:11 AM,04:44 PM,1,7,8,7,11,9,65,0.0,1035,13,10,253,6,"boston,ma"
2015-10-28,14,3,0.0,5.5,3,100,05:57 PM,07:19 AM,06:12 AM,04:43 PM,8,9,11,9,29,66,84,6.7,1026,14,10,127,18,"boston,ma"
2015-10-29,23,12,0.0,7.1,4,86,06:46 PM,08:28 AM,06:13 AM,04:42 PM,14,18,19,18,32,58,79,10.7,1001,23,8,220,19,"boston,ma"
2015-10-30,15,6,0.0,7.1,3,79,07:39 PM,09:33 AM,06:15 AM,04:40 PM,4,10,11,10,18,12,62,0.0,1011,15,10,290,14,"boston,ma"
2015-10-31,11,2,0.0,8.7,2,75,08:35 PM,10:30 AM,06:16 AM,04:39 PM,1,8,9,8,10,27,61,0.0,1021,11,10,244,7,"boston,ma"
2015-11-01,16,8,0.0,5.5,3,59,09:33 PM,11:20 AM,06:17 AM,04:38 PM,9,11,12,11,18,72,83,0.0,1013,16,10,211,11,"boston,ma"
2015-11-02,17,9,0.0,8.7,4,52,10:31 PM,12:03 PM,06:18 AM,04:36 PM,9,14,14,14,10,12,77,0.0,1017,17,10,283,7,"boston,ma"
2015-11-03,21,7,0.0,8.7,4,44,11:30 PM,12:41 PM,06:20 AM,04:35 PM,10,14,14,14,14,6,78,0.0,1020,21,9,293,8,"boston,ma"
2015-11-04,17,10,0.0,8.7,4,37,No moonrise,01:15 PM,06:21 AM,04:34 PM,11,14,14,14,12,8,81,0.0,1027,17,9,215,7,"boston,ma"
